meta_DOI_URL;meta_authors;meta_year;meta_title;meta_journal;site_country;site_country_iso2;site_region_local;site_climate_zone;site_seismic_hazard;site_region_geoscheme;bldg_use_type;bldg_use_subtype;bldg_project_type;bldg_project_status;bldg_year_complete;bldg_year_complete_interval;bldg_users_total;bldg_area_definition;bldg_area_gfa;bldg_area_interval;bldg_floors_ag;bldg_floors_ag_interval;bldg_floors_bg;bldg_roof_type;bldg_area_value;bldg_area_specification;bldg_height;bldg_footprint;bldg_energy_class_general;bldg_energy_class_country;bldg_QTO_type;bldg_struct_type;lca_goal_scope;lca_reference_unit;lca_functional_unit;lca_RSP;lca_software;lca_database;lca_database_version;lca_database_other;lca_lcia_method;lca_model_type;scope_parts_1_ground;scope_parts_2_structure;scope_parts_3_secondary;scope_parts_4_finishes;scope_parts_5_mechanical;scope_parts_6_electrical;scope_parts_6+_renewables;scope_parts_7_facilities;scope_parts_8_fittings;scope_LCS_A123;scope_LCS_A4;scope_LCS_A5;scope_LCS_B1;scope_LCS_B2;scope_LCS_B3;scope_LCS_B4;scope_LCS_B5;scope_LCS_B6;scope_LCS_B7;scope_LCS_C1;scope_LCS_C2;scope_LCS_C3;scope_LCS_C4;scope_LCS_D;scope_handling_D;scope_LCS_B6_heating;scope_LCS_B6_ventilation;scope_LCS_B6_cooling;scope_LCS_B6_DHW;scope_LCS_B6_lighting;scope_LCS_B6_appliances;inv_energy_consumption;inv_energy_consumption_description;inv_energy_consumption_type;inv_mat_mass_total;inv_mat_mass_total_m2;inv_mat_mass_total_capita;inv_mat_mass_sum_top_5;inv_mat_mass_ratio;inv_mat_1_type;inv_mat_1_mass;inv_mat_2_type;inv_mat_2_mass;inv_mat_3_type;inv_mat_3_mass;inv_mat_4_type;inv_mat_4_mass;inv_mat_5_type;inv_mat_5_mass;mi_aluminium;mi_bamboo;mi_brass_copper;mi_cement_mortar;mi_ceramics;mi_concrete_reinforced;mi_concrete_wo_reinforcement;mi_earth;mi_EPS_XPS;mi_fungi;mi_glass;mi_metals;mi_plastics;mi_steel_reinforcement;mi_stone;mi_stone_wool;mi_straw_hemp;mi_wood;mi_other;mi_fr_aluminum;mi_fr_wood;mi_fr_copper;mi_fr_concrete;mi_fr_brick;mi_fr_plastics;mi_fr_glass;mi_fr_steel;mi_fr_other;mi_eurostat_metal_materials;mi_eurostat_non-metallic_minerals;mi_eurostat_fossil_energy_materials;mi_eurostat_biomass_based_materials;mi_hf_metals;mi_hf_cca;mi_hf_non-cca-minerals;mi_hf_bio-based;mi_hf_other-materials;GHG_sum_em_m2a;GHG_EC_share;GHG_OC_share;GHG_A123_m2a;GHG_A45_m2a;GHG_B1234_m2a;GHG_B67_m2a;GHG_C12_m2a;GHG_C34_m2a;GHG_A123_m2a_harm;GHG_A45_m2a_harm;GHG_B1234_m2a_harm;GHG_B67_m2a_harm;GHG_C12_m2a_harm;GHG_C34_m2a_harm;GHG_sum_em_m2a_harm;GHG_sum_em_capita_a;GHG_A_capita_a;GHG_B_em_capita_a;GHG_B_op_capita_a;GHG_C_capita_a;GHG_P1_sum_m2a;GHG_P2_sum_m2a;GHG_P34_sum_m2a;GHG_P4_sum_m2a;bldg_area_per_user;admin_project_code;admin_data_partner;admin_project_contact;meta_source;site_country_iso3;bldg_year_permit;bldg_area_hfa;bldg_volume_gbv;bldg_area_envelope;bldg_area_windows;bldg_area_walls_ext;bldg_orientation;bldg_attached_faces;bldg_ratio_window_to_wall;bldg_shape_factor;bldg_ratio_window_to_floor;bldg_ratio_wall_ext_to_floor;bldg_certification;bldg_wall_ext_uvalue;bldg_roof_uvalue;bldg_inertia;bldg_energy_provision;bldg_energy_sources;bldg_energy_distribution;bldg_bipv_description;bldg_wall_internal_type;bldg_wall_internal_area;bldg_construction_method;lca_scenarios_decarbonisation;lca_indicators_other;scope_parts;scope_LCS;scope_LCM;scope_LCS_B8;mass_aluminium;mass_bamboo;mass_brass_copper;mass_cement_mortar;mass_ceramics;mass_concrete_reinforced;mass_concrete_wo_reinforcement;mass_earth;mass_EPS_XPS;mass_fungi;mass_glass;mass_metals;mass_plastics;mass_steel_reinforcement;mass_stone;mass_stone_wool;mass_straw_hemp;mass_wood;mass_other;mass_eurostat_metal_materials;mass_eurostat_non-metallic_minerals;mass_eurostat_fossil_energy_materials;mass_eurostat_biomass_based_materials;mass_hf_metals;mass_hf_cca;mass_hf_non-cca-minerals;mass_hf_bio-based;mass_hf_other-materials;GHG_sum_em;GHG_B5_m2a;GHG_D_m2a;GHG_A123_m2a_APEN;GHG_A45_m2a_APEN;GHG_B1234_m2a_APEN;GHG_B5_m2a_APEN;GHG_B67_m2a_APEN;GHG_C12_m2a_APEN;GHG_C34_m2a_APEN;GHG_D_m2a_APEN;GHG_sum_em_m2a_APEN;GHG_sum_op_m2a_APEN;GHG_B5_m2a_harm;GHG_A1_m2a;GHG_A2_m2a;GHG_A3_m2a;GHG_A4_m2a;GHG_A5_m2a;GHG_B1_m2a;GHG_B2_m2a;GHG_B3_m2a;GHG_B4_m2a;GHG_B6_m2a;GHG_B7_m2a;GHG_C1_m2a;GHG_C2_m2a;GHG_C3_m2a;GHG_C4_m2a;GHG_P1_A123_m2a;GHG_P1_A45_m2a;GHG_P1_B1234_m2a;GHG_P1_B5_m2a;GHG_P1_C12_m2a;GHG_P1_C34_m2a;GHG_P1_D_m2a;GHG_P2_A123_m2a;GHG_P2_A45_m2a;GHG_P2_B1234_m2a;GHG_P2_B5_m2a;GHG_P2_C12_m2a;GHG_P2_C34_m2a;GHG_P2_D_m2a;GHG_P34_A123_m2a;GHG_P34_A45_m2a;GHG_P34_B1234_m2a;GHG_P34_B5_m2a;GHG_P34_C12_m2a;GHG_P34_C34_m2a;GHG_P34_D_m2a;GHG_P4_A123_m2a;GHG_P4_A45_m2a;GHG_P4_B1234_m2a;GHG_P4_B5_m2a;GHG_P4_C12_m2a;GHG_P4_C34_m2a;GHG_P4_D_m2a;GHG_P56_sum_m2a;GHG_P56_A123_m2a;GHG_P56_A45_m2a;GHG_P56_B1234_m2a;GHG_P56_B5_m2a;GHG_P56_C12_m2a;GHG_P56_C34_m2a;GHG_P56_D_m2a;GHG_P78_sum_m2a;GHG_P78_A123_m2a;GHG_P78_A45_m2a;GHG_P78_B1234_m2a;GHG_P78_B5_m2a;GHG_P78_C12_m2a;GHG_P78_C34_m2a;GHG_P78_D_m2a;CED_EE_m2a;CED_OE_m2a;CED_A1-3_m2a;CED_A4-5_m2a;CED_B1-4_m2a;CED_B5_m2a;CED_B6-7_m2a;CED_C1-2_m2a;CED_C3-4_m2a;CED_D_m2a;CED_EE_share;CED_OE_share;GHG_A123_m2a_harm_LCM;GHG_A45_m2a_harm_LCM;GHG_B1234_m2a_harm_LCM;GHG_B5_m2a_harm_LCM;GHG_C12_m2a_harm_LCM;GHG_C34_m2a_harm_LCM;ratio_A123_LCM;ratio_A45_LCM;ratio_B1234_LCM;ratio_B5_LCM;ratio_C12_LCM;ratio_C34_LCM;ratio_A123_parts;ratio_A45_parts;ratio_B1234_parts;ratio_B5_parts;ratio_C12_parts;ratio_C34_parts;GHG_A123_total;GHG_A45_total;GHG_B1234_total;GHG_B67_total;GHG_C12_total;GHG_C34_total;GHG_em_sum_total;GHG_P1_total;GHG_P2_total;GHG_P34_total;GHG_P4_total;GHG_P56_total;GHG_P78_total;GHG_per_mass
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.0;France;117.0;1-5000;;No data;;Other;;No data;;;No data;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.6531487179487;;;;;;;;;;;;;;;11.6531487179487;681.709199999999;;;;;0.533782905982906;2.24862564102564;0.937806837606837;3.12131282051282;58.5;CSTB332;CSTB;CSTB;No data;FRA;;;;;;;No data;;;;;;No data;;;No data;No data;No data;No data;No data;No data;;No data;No data;No data;GLEISA;ABCD;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68170.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.22822051282051;;;;;;;;0.582379487179487;;;;;;;;;;;;;;;;;;;;7.94167429441854;1.759606430643;1.51671900662243;;0.593209010005271;0.189103772171811;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.850488097739438;0.0594299458180456;0.0386097098486266;-0.0016495893914373;0.0519822697813145;0.200231947252071;;;;;;;1363.4183999999977;62.452600000000004;263.0891999999999;109.72339999999993;365.19359999999995;494.70179999999965;68.13839999999998;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;2015-2019;17.0;France;618.0;1-5000;4.0;1-6;;Gable or saddle roof;;No data;;;New Standard;1;No data;frame concrete/wood;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;56.5;No data;No data;;;;;;Other;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5417297734627;;;;;;13.3681;;;;;;13.3681;;;13.5417297734627;492.281705882353;;;;;2.97230388349514;3.27626343042071;0.894689320388349;1.86230517799352;36.35294117647059;CSTB343;CSTB;CSTB;No data;FRA;;;;;;;No data;;;;;;No data;;;No data;No data;No data;No data;No data;No data;;No data;No data;No data;GLEISA;ABCD;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;418439.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.56;;;;;;;;0.64;;;;;;;;;;;;;;;;;;;;9.22875094507525;2.0447790865926;1.76252783063866;;0.689348115870336;0.219751094221331;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.850488097739438;0.0594299458180456;0.0386097098486266;-0.0016495893914373;0.0519822697813145;0.200231947252071;;;;8261.4858;;;8368.788999999948;1836.8837999999964;2024.7307999999987;552.9179999999997;1150.9045999999953;1582.08;395.52;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.0;France;111.0;1-5000;1.0;1-6;;Gable or saddle roof;;No data;;;New Standard;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;43.0;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.1610864864864;;;;;;2.0616;;;;;;2.0616;;;13.1610864864864;730.4403;;;;;0.620443243243243;3.03572432432432;1.31395675675675;3.9411009009009;55.5;CSTB342;CSTB;CSTB;No data;FRA;;;;;;;No data;;;;;;No data;;;No data;No data;No data;No data;No data;No data;;No data;No data;No data;GLEISA;ABCD;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73044.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.66758378378378;;;;;;;;0.581201801801801;;;;;;;;;;;;;;;;;;;;8.96934079931211;1.98730257172474;1.71298509141223;;0.669971290524876;0.213574130109629;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.850488097739438;0.0594299458180456;0.0386097098486266;-0.0016495893914373;0.0519822697813145;0.200231947252071;;;;228.83759999999998;;;1460.8805999999904;68.86919999999996;336.96539999999953;145.84919999999926;437.46219999999994;407.10179999999957;64.51339999999992;
No data;"Hoxha, E
Habert, G
Lasvaux, S
Chevalier, J
Le Roy, R";2017;Influence of construction material uncertainties on residential building LCA reliability;Journal of Cleaner Production;France;FR;La Chapelle Themer;(C) Temperate;Moderate;Western Europe;Residential;No data;New construction;New Built;;No data;;Other;;No data;;No data;;No data;148.0;m2 NFA;;;New Standard;No data;No data;massive brick;Evaluate the degree of uncertainties of embodied impacts;m2 NFA y;/net floor area year;50.0;Other;EPDs;No data;EPDs;CML;Process-based;Yes;Yes;Yes;Yes;Yes;No data;No data;No data;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No data;No;No;No;No;No;No;;No data;Energy simulation (dynamic);268568.0;;;204818.0;76.2629948467427;Concrete reinforced;104808.0;Ceramics (e.g., fired clay bricks);51623.0;Cement mortar, plaster;44645.0;Timber, wood;3132.0;Metals (iron, steel);610.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.89;77.59672745506563;22.40327254493436;;;;;;;;;;;;;;;;;;;;;;;;APEN_Snow_27t;ROECK-et-al;ROECK-et-al;Snow;FRA;;;;;27.4;;No data;;;;0.1851351351351351;;No data;;;No data;No data;No data;No data;No data;No data;;Reinforcing conrete structure with brick wall;No data;No data;GLEIS;ABC;PCMRODW;No data;;;;44645.0;51623.0;104808.0;;;;;;610.0;;;;;;3132.0;;610.0;201076.0;;3132.0;610.0;149453.0;51623.0;3132.0;;;;;;;;;;;;;5.89;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6112.0846;10611.3304;;;;;;;;;36.54806509316428;63.45193490683572;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.599661853090349;0.0905193478578523;0.244585394423981;;0.0249372817761919;0.0858632305884202;;;;;;;;;;;;;;
No data;"Hoxha, E
Habert, G
Lasvaux, S
Chevalier, J
Le Roy, R";2017;Influence of construction material uncertainties on residential building LCA reliability;Journal of Cleaner Production;France;FR;Baillet;(C) Temperate;Low;Western Europe;Residential;No data;New construction;New Built;;No data;;Other;;No data;;No data;;No data;298.0;m2 NFA;;;New Standard;No data;No data;massive concrete;Evaluate the degree of uncertainties of embodied impacts;m2 NFA y;/net floor area year;50.0;Other;EPDs;No data;EPDs;CML;Process-based;Yes;Yes;Yes;Yes;Yes;No data;No data;No data;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No data;No;No;No;No;No;No;;No data;Energy simulation (dynamic);251700.0;;;242563.0;96.3698847834724;Concrete reinforced;111795.0;Cement mortar, plaster;98155.0;Metals (iron, steel);18887.0;Stone (granite, limestone, etc);11310.0;Timber, wood;2416.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.75;71.32706610142743;28.67293389857256;;;;;;;;;;;;;;;;;;;;;;;;APEN_Snow_27u;ROECK-et-al;ROECK-et-al;Snow;FRA;;;;;56;;No data;;;;0.1879194630872483;;No data;;;No data;No data;No data;No data;No data;No data;;Reinforcing conrete structure with concre block for walls and structure of roof in steel;No data;No data;GLEIS;ABC;PCMRODW;No data;;;;98155.0;;111795.0;;;;;;18887.0;;;11310.0;;;2416.0;;18887.0;221260.0;;2416.0;18887.0;209950.0;11310.0;2416.0;;;;;;;;;;;;;4.75;1.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4847.40858;11372.6178;;;;;;;;;29.88533104962805;70.11466895037196;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.599661853090349;0.0905193478578523;0.244585394423981;;0.0249372817761919;0.0858632305884202;;;;;;;;;;;;;;
No data;"Hoxha, E
Habert, G
Lasvaux, S
Chevalier, J
Le Roy, R";2017;Influence of construction material uncertainties on residential building LCA reliability;Journal of Cleaner Production;France;FR;Lemuy;(C) Temperate;Moderate;Western Europe;Residential;No data;New construction;New Built;;No data;;Other;;No data;;No data;;No data;121.0;m2 NFA;;;New Standard;No data;No data;massive brick;Evaluate the degree of uncertainties of embodied impacts;m2 NFA y;/net floor area year;50.0;Other;EPDs;No data;EPDs;CML;Process-based;Yes;Yes;Yes;Yes;Yes;No data;No data;No data;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No data;No;No;No;No;No;No;;No data;Energy simulation (dynamic);164511.0;;;158815.0;96.5376175453313;Concrete reinforced;59898.0;Stone (granite, limestone, etc);43200.0;Ceramics (e.g., fired clay bricks);27780.0;Cement mortar, plaster;25300.0;Timber, wood;2637.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.39;61.15790010771484;38.84209989228516;;;;;;;;;;;;;;;;;;;;;;;;APEN_Snow_27v;ROECK-et-al;ROECK-et-al;Snow;FRA;;;;;18;;No data;;;;0.1487603305785124;;No data;;;No data;No data;No data;No data;No data;No data;;Reinforcing conrete structure with brick wall;No data;No data;GLEIS;ABC;PCMRODW;No data;;;;25300.0;27780.0;59898.0;;;;;;;;;43200.0;;;2637.0;;;156178.0;;2637.0;;85198.0;70980.0;2637.0;;;;;;;;;;;;;5.39;3.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5979.59788;20028.1009;;;;;;;;;22.99164539923974;77.00835460076026;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.599661853090349;0.0905193478578523;0.244585394423981;;0.0249372817761919;0.0858632305884202;;;;;;;;;;;;;;
No data;"Hoxha, E
Habert, G
Lasvaux, S
Chevalier, J
Le Roy, R";2017;Influence of construction material uncertainties on residential building LCA reliability;Journal of Cleaner Production;France;FR;La Colle Sur Loup;(C) Temperate;Low;Western Europe;Residential;No data;New construction;New Built;;No data;;Other;;No data;;No data;;Flat roof;150.0;m2 NFA;;;New Standard;No data;No data;massive concrete;Evaluate the degree of uncertainties of embodied impacts;m2 NFA y;/net floor area year;50.0;Other;EPDs;No data;EPDs;CML;Process-based;Yes;Yes;Yes;Yes;Yes;No data;No data;No data;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No data;No;No;No;No;No;No;;No data;Energy simulation (dynamic);284947.0;;;280160.0;98.3200384632931;Concrete reinforced;112045.0;Cement mortar, plaster;94040.0;Metals (iron, steel);43815.0;Stone (granite, limestone, etc);29000.0;Timber, wood;1260.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.57;88.03079327278353;11.96920672721647;;;;;;;;;;;;;;;;;;;;;;;;APEN_Snow_27w;ROECK-et-al;ROECK-et-al;Snow;FRA;;;;;22;;No data;;;;0.1466666666666667;;No data;;;No data;No data;No data;No data;No data;No data;;Reinforcing conrete structure with concrete block for walls;No data;No data;GLEIS;ABC;PCMRODW;No data;;;;94040.0;;112045.0;;;;;;43815.0;;;29000.0;;;1260.0;;43815.0;235085.0;;1260.0;43815.0;206085.0;29000.0;1260.0;;;;;;;;;;;;;8.57;1.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6671.18591;9375.64892;;;;;;;;;41.57321976997005;58.42678023002995;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.599661853090349;0.0905193478578523;0.244585394423981;;0.0249372817761919;0.0858632305884202;;;;;;;;;;;;;;
No data;"Hoxha, E
Habert, G
Lasvaux, S
Chevalier, J
Le Roy, R";2017;Influence of construction material uncertainties on residential building LCA reliability;Journal of Cleaner Production;France;FR;Gigean;(C) Temperate;Low;Western Europe;Residential;No data;New construction;New Built;;No data;;Other;;No data;;No data;;No data;147.0;m2 NFA;;;New Standard;No data;No data;massive concrete;Evaluate the degree of uncertainties of embodied impacts;m2 NFA y;/net floor area year;50.0;Other;EPDs;No data;EPDs;CML;Process-based;Yes;Yes;Yes;Yes;Yes;No data;No data;No data;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No data;No;No;No;No;No;No;;No data;Energy simulation (dynamic);192667.0;;;187164.0;97.1437765678606;Concrete reinforced;117516.0;Cement mortar, plaster;56410.0;Ceramics (e.g., fired clay bricks);6408.0;Stone (granite, limestone, etc);1632.0;Timber, wood;5198.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.29;61.14148489174056;38.85851510825944;;;;;;;;;;;;;;;;;;;;;;;;APEN_Snow_27x;ROECK-et-al;ROECK-et-al;Snow;FRA;;;;;22.2;;No data;;;;0.1510204081632653;;No data;;;No data;No data;No data;No data;No data;No data;;Reinforcing conrete structure with cellular concrete block and structure of roof in wood;No data;No data;GLEIS;ABC;PCMRODW;No data;;;;56410.0;6408.0;117516.0;;;;;;;;;1632.0;;;5198.0;;;181966.0;;5198.0;;173926.0;8040.0;5198.0;;;;;;;;;;;;;6.29;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6543.81467;6481.06309;;;;;;;;;50.24089124349678;49.75910875650322;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.599661853090349;0.0905193478578523;0.244585394423981;;0.0249372817761919;0.0858632305884202;;;;;;;;;;;;;;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Non-residential;Office;No data;New Built;;2015-2019;7.0;France;65.0;1-5000;;No data;;Gable or saddle roof;;No data;;;No data;2;No data;frame wood;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Timber, wood;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.5779692307692;;;;;;;;;;;;;;;20.5779692307692;191.081142857142;;;;;0.701464615384615;11.632763076923;0.943203076923076;2.59940615384615;9.285714285714286;CSTB220;CSTB;CSTB;No data;FRA;;;;;;;No data;;;;;;No data;;;No data;No data;No data;No data;No data;No data;;No data;No data;No data;GLEISA;ABCD;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66878.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.41128923076923;;;;;;;;0.960332307692307;;;;;;;;;;;;;;;;;;;;14.0239804045084;3.10723975677615;2.6783316514211;;1.04753119099061;0.333933059584167;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.850488097739438;0.0594299458180456;0.0386097098486266;-0.0016495893914373;0.0519822697813145;0.200231947252071;;;;;;;1337.567999999998;45.59519999999998;756.129599999995;61.30819999999994;168.96139999999977;221.73379999999995;62.421599999999955;
No data;"Hoxha, E
Habert, G
Lasvaux, S
Chevalier, J
Le Roy, R";2017;Influence of construction material uncertainties on residential building LCA reliability;Journal of Cleaner Production;France;FR;Saint Gilles Croix de Vie;(C) Temperate;Moderate;Western Europe;Residential;No data;New construction;New Built;;No data;;Other;;No data;;No data;;No data;120.0;m2 NFA;;;New Standard;No data;No data;massive brick;Evaluate the degree of uncertainties of embodied impacts;m2 NFA y;/net floor area year;50.0;Other;EPDs;No data;EPDs;CML;Process-based;Yes;Yes;Yes;Yes;Yes;No data;No data;No data;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;No data;No;No;No;No;No;No;;No data;Energy simulation (dynamic);167813.0;;;160264.0;95.5015404050937;Concrete reinforced;59027.0;Ceramics (e.g., fired clay bricks);56592.0;Cement mortar, plaster;30855.0;Stone (granite, limestone, etc);13422.0;Metals (iron, steel);368.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.59;73.2402551599234;26.7597448400766;;;;;;;;;;;;;;;;;;;;;;;;APEN_Snow_27z;ROECK-et-al;ROECK-et-al;Snow;FRA;;;;;23.4;;No data;;;;0.195;;No data;;;No data;No data;No data;No data;No data;No data;;Reinforcing conrete structure with brick wall and structure of roof in wood;No data;No data;GLEIS;ABC;PCMRODW;No data;;;;30855.0;56592.0;59027.0;;;;;;368.0;;;13422.0;;;;;368.0;159896.0;;;368.0;89882.0;70014.0;;;;;;;;;;;;;;5.59;2.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6373.98872;14665.3519;;;;;;;;;30.29557263758012;69.70442736241988;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.599661853090349;0.0905193478578523;0.244585394423981;;0.0249372817761919;0.0858632305884202;;;;;;;;;;;;;;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.0;France;91.0;1-5000;1.0;1-6;;Gable or saddle roof;;No data;;;No data;1;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.5443186813186;;;;;;;;;;;;;;;11.5443186813186;525.2665;;;;;0.49601978021978;2.18357362637362;0.943367032967033;3.67911648351648;45.5;CSTB348;CSTB;CSTB;No data;FRA;;;;;;;No data;;;;;;No data;;;No data;No data;No data;No data;No data;No data;;No data;No data;No data;GLEISA;ABCD;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52526.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.66080439560439;;;;;;;;0.580127472527472;;;;;;;;;;;;;;;;;;;;7.86750612534385;1.74317327279559;1.50255420112278;;0.587668965863493;0.187337711259824;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;0.850488097739438;0.0594299458180456;0.0386097098486266;-0.0016495893914373;0.0519822697813145;0.200231947252071;;;;;;;1050.5329999999926;45.13779999999998;198.70519999999942;85.8464;334.79959999999966;333.1331999999995;52.79159999999995;
